Record_Nr;Pipe_description;Code_ASME;Code_Y;codeTol;TempF;AllowPsi
92;EFW -ASTM A358 Gr.304L Cl.1/3/4 (E=1);B31.3-2002;2;5;800;13000
92;EFW -ASTM A358 Gr.304L Cl.1/3/4 (E=1);B31.3-2002;2;5;850;12800
92;EFW -ASTM A358 Gr.304L Cl.1/3/4 (E=1);B31.3-2002;2;5;900;11900
92;EFW -ASTM A358 Gr.304L Cl.1/3/4 (E=1);B31.3-2002;2;5;950;9900
92;EFW -ASTM A358 Gr.304L Cl.1/3/4 (E=1);B31.3-2002;2;5;1000;7800
92;EFW -ASTM A358 Gr.304L Cl.1/3/4 (E=1);B31.3-2002;2;5;1050;6300
92;EFW -ASTM A358 Gr.304L Cl.1/3/4 (E=1);B31.3-2002;2;5;1100;5100
92;EFW -ASTM A358 Gr.304L Cl.1/3/4 (E=1);B31.3-2002;2;5;1150;4000
92;EFW -ASTM A358 Gr.304L Cl.1/3/4 (E=1);B31.3-2002;2;5;1200;3200
92;EFW -ASTM A358 Gr.304L Cl.1/3/4 (E=1);B31.3-2002;2;5;1250;2600
92;EFW -ASTM A358 Gr.304L Cl.1/3/4 (E=1);B31.3-2002;2;5;1300;2100
92;EFW -ASTM A358 Gr.304L Cl.1/3/4 (E=1);B31.3-2002;2;5;1350;1700
92;EFW -ASTM A358 Gr.304L Cl.1/3/4 (E=1);B31.3-2002;2;5;1400;1100
92;EFW -ASTM A358 Gr.304L Cl.1/3/4 (E=1);B31.3-2002;2;5;1450;1000
92;EFW -ASTM A358 Gr.304L Cl.1/3/4 (E=1);B31.3-2002;2;5;1500;900
93;EFW -ASTM A358 Gr.316  Cl.1/3/4 (E=1);B31.3-2002;2;5;100;20000
93;EFW -ASTM A358 Gr.316  Cl.1/3/4 (E=1);B31.3-2002;2;5;200;20000
93;EFW -ASTM A358 Gr.316  Cl.1/3/4 (E=1);B31.3-2002;2;5;300;20000
93;EFW -ASTM A358 Gr.316  Cl.1/3/4 (E=1);B31.3-2002;2;5;400;19300
93;EFW -ASTM A358 Gr.316  Cl.1/3/4 (E=1);B31.3-2002;2;5;500;17900
93;EFW -ASTM A358 Gr.316  Cl.1/3/4 (E=1);B31.3-2002;2;5;600;17000
93;EFW -ASTM A358 Gr.316  Cl.1/3/4 (E=1);B31.3-2002;2;5;650;16700
93;EFW -ASTM A358 Gr.316  Cl.1/3/4 (E=1);B31.3-2002;2;5;700;16300
93;EFW -ASTM A358 Gr.316  Cl.1/3/4 (E=1);B31.3-2002;2;5;750;16100
93;EFW -ASTM A358 Gr.316  Cl.1/3/4 (E=1);B31.3-2002;2;5;800;15900
93;EFW -ASTM A358 Gr.316  Cl.1/3/4 (E=1);B31.3-2002;2;5;850;15700
93;EFW -ASTM A358 Gr.316  Cl.1/3/4 (E=1);B31.3-2002;2;5;900;15500
93;EFW -ASTM A358 Gr.316  Cl.1/3/4 (E=1);B31.3-2002;2;5;950;15400
93;EFW -ASTM A358 Gr.316  Cl.1/3/4 (E=1);B31.3-2002;2;5;1000;15300
93;EFW -ASTM A358 Gr.316  Cl.1/3/4 (E=1);B31.3-2002;2;5;1050;14500
93;EFW -ASTM A358 Gr.316  Cl.1/3/4 (E=1);B31.3-2002;2;5;1100;12400
93;EFW -ASTM A358 Gr.316  Cl.1/3/4 (E=1);B31.3-2002;2;5;1150;9800
93;EFW -ASTM A358 Gr.316  Cl.1/3/4 (E=1);B31.3-2002;2;5;1200;7400
93;EFW -ASTM A358 Gr.316  Cl.1/3/4 (E=1);B31.3-2002;2;5;1250;5500
93;EFW -ASTM A358 Gr.316  Cl.1/3/4 (E=1);B31.3-2002;2;5;1300;4100
93;EFW -ASTM A358 Gr.316  Cl.1/3/4 (E=1);B31.3-2002;2;5;1350;3100
93;EFW -ASTM A358 Gr.316  Cl.1/3/4 (E=1);B31.3-2002;2;5;1400;2300
93;EFW -ASTM A358 Gr.316  Cl.1/3/4 (E=1);B31.3-2002;2;5;1450;1700
93;EFW -ASTM A358 Gr.316  Cl.1/3/4 (E=1);B31.3-2002;2;5;1500;1300
94;EFW -ASTM A358 Gr.316L Cl.1/3/4 (E=1);B31.3-2002;2;5;100;16700
94;EFW -ASTM A358 Gr.316L Cl.1/3/4 (E=1);B31.3-2002;2;5;200;16700
94;EFW -ASTM A358 Gr.316L Cl.1/3/4 (E=1);B31.3-2002;2;5;300;16700
94;EFW -ASTM A358 Gr.316L Cl.1/3/4 (E=1);B31.3-2002;2;5;400;15500
94;EFW -ASTM A358 Gr.316L Cl.1/3/4 (E=1);B31.3-2002;2;5;500;14400
94;EFW -ASTM A358 Gr.316L Cl.1/3/4 (E=1);B31.3-2002;2;5;600;13500
94;EFW -ASTM A358 Gr.316L Cl.1/3/4 (E=1);B31.3-2002;2;5;650;13200
94;EFW -ASTM A358 Gr.316L Cl.1/3/4 (E=1);B31.3-2002;2;5;700;12900
94;EFW -ASTM A358 Gr.316L Cl.1/3/4 (E=1);B31.3-2002;2;5;750;12600
94;EFW -ASTM A358 Gr.316L Cl.1/3/4 (E=1);B31.3-2002;2;5;800;12400
94;EFW -ASTM A358 Gr.316L Cl.1/3/4 (E=1);B31.3-2002;2;5;850;12100
94;EFW -ASTM A358 Gr.316L Cl.1/3/4 (E=1);B31.3-2002;2;5;900;11800
94;EFW -ASTM A358 Gr.316L Cl.1/3/4 (E=1);B31.3-2002;2;5;950;11500
94;EFW -ASTM A358 Gr.316L Cl.1/3/4 (E=1);B31.3-2002;2;5;1000;11200
94;EFW -ASTM A358 Gr.316L Cl.1/3/4 (E=1);B31.3-2002;2;5;1050;10800
94;EFW -ASTM A358 Gr.316L Cl.1/3/4 (E=1);B31.3-2002;2;5;1100;10200
94;EFW -ASTM A358 Gr.316L Cl.1/3/4 (E=1);B31.3-2002;2;5;1150;8800
94;EFW -ASTM A358 Gr.316L Cl.1/3/4 (E=1);B31.3-2002;2;5;1200;6400
94;EFW -ASTM A358 Gr.316L Cl.1/3/4 (E=1);B31.3-2002;2;5;1250;4700
94;EFW -ASTM A358 Gr.316L Cl.1/3/4 (E=1);B31.3-2002;2;5;1300;3500
94;EFW -ASTM A358 Gr.316L Cl.1/3/4 (E=1);B31.3-2002;2;5;1350;2500
94;EFW -ASTM A358 Gr.316L Cl.1/3/4 (E=1);B31.3-2002;2;5;1400;1800
94;EFW -ASTM A358 Gr.316L Cl.1/3/4 (E=1);B31.3-2002;2;5;1450;1300
94;EFW -ASTM A358 Gr.316L Cl.1/3/4 (E=1);B31.3-2002;2;5;1500;1000
95;EFW -ASTM A358 GR.321  CL.1/3/4 (E=1);B31.3-2002;2;5;100;20000
95;EFW -ASTM A358 GR.321  CL.1/3/4 (E=1);B31.3-2002;2;5;200;20000
95;EFW -ASTM A358 GR.321  CL.1/3/4 (E=1);B31.3-2002;2;5;300;20000
95;EFW -ASTM A358 GR.321  CL.1/3/4 (E=1);B31.3-2002;2;5;400;20000
95;EFW -ASTM A358 GR.321  CL.1/3/4 (E=1);B31.3-2002;2;5;500;19300
95;EFW -ASTM A358 GR.321  CL.1/3/4 (E=1);B31.3-2002;2;5;600;18300
95;EFW -ASTM A358 GR.321  CL.1/3/4 (E=1);B31.3-2002;2;5;650;17900
95;EFW -ASTM A358 GR.321  CL.1/3/4 (E=1);B31.3-2002;2;5;700;17500
95;EFW -ASTM A358 GR.321  CL.1/3/4 (E=1);B31.3-2002;2;5;750;17200
95;EFW -ASTM A358 GR.321  CL.1/3/4 (E=1);B31.3-2002;2;5;800;16900
95;EFW -ASTM A358 GR.321  CL.1/3/4 (E=1);B31.3-2002;2;5;850;16700
95;EFW -ASTM A358 GR.321  CL.1/3/4 (E=1);B31.3-2002;2;5;900;16600
95;EFW -ASTM A358 GR.321  CL.1/3/4 (E=1);B31.3-2002;2;5;950;16400
95;EFW -ASTM A358 GR.321  CL.1/3/4 (E=1);B31.3-2002;2;5;1000;16200
95;EFW -ASTM A358 GR.321  CL.1/3/4 (E=1);B31.3-2002;2;5;1050;9600
95;EFW -ASTM A358 GR.321  CL.1/3/4 (E=1);B31.3-2002;2;5;1100;6900
95;EFW -ASTM A358 GR.321  CL.1/3/4 (E=1);B31.3-2002;2;5;1150;5000
95;EFW -ASTM A358 GR.321  CL.1/3/4 (E=1);B31.3-2002;2;5;1200;3600
95;EFW -ASTM A358 GR.321  CL.1/3/4 (E=1);B31.3-2002;2;5;1250;2600
95;EFW -ASTM A358 GR.321  CL.1/3/4 (E=1);B31.3-2002;2;5;1300;1700
95;EFW -ASTM A358 GR.321  CL.1/3/4 (E=1);B31.3-2002;2;5;1350;1100
95;EFW -ASTM A358 GR.321  CL.1/3/4 (E=1);B31.3-2002;2;5;1400;800
95;EFW -ASTM A358 GR.321  CL.1/3/4 (E=1);B31.3-2002;2;5;1450;500
95;EFW -ASTM A358 GR.321  CL.1/3/4 (E=1);B31.3-2002;2;5;1500;300
96;"SMLS-ASTM B165 Gr.400 (N04400)Ann.(>5"" O.D.)";B31.3-2002;2;1;100;16700
96;"SMLS-ASTM B165 Gr.400 (N04400)Ann.(>5"" O.D.)";B31.3-2002;2;1;200;14700
96;"SMLS-ASTM B165 Gr.400 (N04400)Ann.(>5"" O.D.)";B31.3-2002;2;1;300;13700
96;"SMLS-ASTM B165 Gr.400 (N04400)Ann.(>5"" O.D.)";B31.3-2002;2;1;400;13200
96;"SMLS-ASTM B165 Gr.400 (N04400)Ann.(>5"" O.D.)";B31.3-2002;2;1;500;13200
96;"SMLS-ASTM B165 Gr.400 (N04400)Ann.(>5"" O.D.)";B31.3-2002;2;1;600;13200
96;"SMLS-ASTM B165 Gr.400 (N04400)Ann.(>5"" O.D.)";B31.3-2002;2;1;650;13200
96;"SMLS-ASTM B165 Gr.400 (N04400)Ann.(>5"" O.D.)";B31.3-2002;2;1;700;13200
96;"SMLS-ASTM B165 Gr.400 (N04400)Ann.(>5"" O.D.)";B31.3-2002;2;1;750;13000
96;"SMLS-ASTM B165 Gr.400 (N04400)Ann.(>5"" O.D.)";B31.3-2002;2;1;800;12700
96;"SMLS-ASTM B165 Gr.400 (N04400)Ann.(>5"" O.D.)";B31.3-2002;2;1;850;11800
96;"SMLS-ASTM B165 Gr.400 (N04400)Ann.(>5"" O.D.)";B31.3-2002;2;1;900;8000
97;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(< 5"" O.D.)";B31.3-2002;2;1;100;20000
97;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(< 5"" O.D.)";B31.3-2002;2;1;200;20000
97;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(< 5"" O.D.)";B31.3-2002;2;1;300;20000
97;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(< 5"" O.D.)";B31.3-2002;2;1;400;20000
97;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(< 5"" O.D.)";B31.3-2002;2;1;500;20000
97;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(< 5"" O.D.)";B31.3-2002;2;1;600;20000
97;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(< 5"" O.D.)";B31.3-2002;2;1;650;20000
97;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(< 5"" O.D.)";B31.3-2002;2;1;700;20000
97;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(< 5"" O.D.)";B31.3-2002;2;1;750;20000
97;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(< 5"" O.D.)";B31.3-2002;2;1;800;20000
97;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(< 5"" O.D.)";B31.3-2002;2;1;850;19600
97;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(< 5"" O.D.)";B31.3-2002;2;1;900;16000
97;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(< 5"" O.D.)";B31.3-2002;2;1;950;10600
97;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(< 5"" O.D.)";B31.3-2002;2;1;1000;7000
97;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(< 5"" O.D.)";B31.3-2002;2;1;1050;4500
97;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(< 5"" O.D.)";B31.3-2002;2;1;1100;3000
97;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(< 5"" O.D.)";B31.3-2002;2;1;1150;2200
97;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(< 5"" O.D.)";B31.3-2002;2;1;1200;2000
98;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(>5"" O.D.)";B31.3-2002;2;1;100;16700
98;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(>5"" O.D.)";B31.3-2002;2;1;200;16700
98;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(>5"" O.D.)";B31.3-2002;2;1;300;16700
98;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(>5"" O.D.)";B31.3-2002;2;1;400;16700
98;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(>5"" O.D.)";B31.3-2002;2;1;500;16700
98;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(>5"" O.D.)";B31.3-2002;2;1;600;16700
98;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(>5"" O.D.)";B31.3-2002;2;1;650;16700
98;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(>5"" O.D.)";B31.3-2002;2;1;700;16700
98;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(>5"" O.D.)";B31.3-2002;2;1;750;16700
98;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(>5"" O.D.)";B31.3-2002;2;1;800;16700
98;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(>5"" O.D.)";B31.3-2002;2;1;850;16500
98;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(>5"" O.D.)";B31.3-2002;2;1;900;15900
98;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(>5"" O.D.)";B31.3-2002;2;1;950;15900
98;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(>5"" O.D.)";B31.3-2002;2;1;1000;7000
98;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(>5"" O.D.)";B31.3-2002;2;1;1050;4500
98;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(>5"" O.D.)";B31.3-2002;2;1;1100;3000
98;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(>5"" O.D.)";B31.3-2002;2;1;1150;2200
98;"SMLS-ASTM B167 Gr.600 (N06600)H.F.(>5"" O.D.)";B31.3-2002;2;1;1200;2000
99;SMLS-ASTM B407 Gr.800 (N08800) H.F.;B31.3-2002;2;1;100;16700
99;SMLS-ASTM B407 Gr.800 (N08800) H.F.;B31.3-2002;2;1;200;16700
99;SMLS-ASTM B407 Gr.800 (N08800) H.F.;B31.3-2002;2;1;300;16700
99;SMLS-ASTM B407 Gr.800 (N08800) H.F.;B31.3-2002;2;1;400;15800
99;SMLS-ASTM B407 Gr.800 (N08800) H.F.;B31.3-2002;2;1;500;14900
99;SMLS-ASTM B407 Gr.800 (N08800) H.F.;B31.3-2002;2;1;600;14600
99;SMLS-ASTM B407 Gr.800 (N08800) H.F.;B31.3-2002;2;1;650;14400
99;SMLS-ASTM B407 Gr.800 (N08800) H.F.;B31.3-2002;2;1;700;14300
99;SMLS-ASTM B407 Gr.800 (N08800) H.F.;B31.3-2002;2;1;750;14200
99;SMLS-ASTM B407 Gr.800 (N08800) H.F.;B31.3-2002;2;1;800;14000
99;SMLS-ASTM B407 Gr.800 (N08800) H.F.;B31.3-2002;2;1;850;13200
99;SMLS-ASTM B407 Gr.800 (N08800) H.F.;B31.3-2002;2;1;900;13100
99;SMLS-ASTM B407 Gr.800 (N08800) H.F.;B31.3-2002;2;1;950;12900
99;SMLS-ASTM B407 Gr.800 (N08800) H.F.;B31.3-2002;2;1;1000;12800
99;SMLS-ASTM B407 Gr.800 (N08800) H.F.;B31.3-2002;2;1;1050;12700
99;SMLS-ASTM B407 Gr.800 (N08800) H.F.;B31.3-2002;2;1;1100;12700
99;SMLS-ASTM B407 Gr.800 (N08800) H.F.;B31.3-2002;2;1;1150;10000
99;SMLS-ASTM B407 Gr.800 (N08800) H.F.;B31.3-2002;2;1;1200;7000
99;SMLS-ASTM B407 Gr.800 (N08800) H.F.;B31.3-2002;2;1;1250;6000
99;SMLS-ASTM B407 Gr.800 (N08800) H.F.;B31.3-2002;2;1;1300;4600
99;SMLS-ASTM B407 Gr.800 (N08800) H.F.;B31.3-2002;2;1;1350;3600
99;SMLS-ASTM B407 Gr.800 (N08800) H.F.;B31.3-2002;2;1;1400;2800
99;SMLS-ASTM B407 Gr.800 (N08800) H.F.;B31.3-2002;2;1;1450;2100
99;SMLS-ASTM B407 Gr.800 (N08800) H.F.;B31.3-2002;2;1;1500;1700
100;SMLS-PIPE SB-677 N08904 ASME SECT.II-PART D -;1998;2;1;100;17800
100;SMLS-PIPE SB-677 N08904 ASME SECT.II-PART D -;1998;2;1;200;16700
100;SMLS-PIPE SB-677 N08904 ASME SECT.II-PART D -;1998;2;1;300;15100
100;SMLS-PIPE SB-677 N08904 ASME SECT.II-PART D -;1998;2;1;400;13800
100;SMLS-PIPE SB-677 N08904 ASME SECT.II-PART D -;1998;2;1;500;12700
100;SMLS-PIPE SB-677 N08904 ASME SECT.II-PART D -;1998;2;1;600;12000
100;SMLS-PIPE SB-677 N08904 ASME SECT.II-PART D -;1998;2;1;650;11700
100;SMLS-PIPE SB-677 N08904 ASME SECT.II-PART D -;1998;2;1;700;11400
101;EFW-PIPE SB673 N08904 (E=0.85)-ASME SECT.II P;ART D-1998;2;1;100;15130
101;EFW-PIPE SB673 N08904 (E=0.85)-ASME SECT.II P;ART D-1998;2;1;200;14195
101;EFW-PIPE SB673 N08904 (E=0.85)-ASME SECT.II P;ART D-1998;2;1;300;12835
101;EFW-PIPE SB673 N08904 (E=0.85)-ASME SECT.II P;ART D-1998;2;1;400;11730
101;EFW-PIPE SB673 N08904 (E=0.85)-ASME SECT.II P;ART D-1998;2;1;500;10795
101;EFW-PIPE SB673 N08904 (E=0.85)-ASME SECT.II P;ART D-1998;2;1;600;10200
101;EFW-PIPE SB673 N08904 (E=0.85)-ASME SECT.II P;ART D-1998;2;1;650;9945
101;EFW-PIPE SB673 N08904 (E=0.85)-ASME SECT.II P;ART D-1998;2;1;700;9690
102;EFW-PIPE ASTM B337 Gr.2  (E= 0.85)          B;31.3 -2002;2;1;100;14195
102;EFW-PIPE ASTM B337 Gr.2  (E= 0.85)          B;31.3 -2002;2;1;200;14195
102;EFW-PIPE ASTM B337 Gr.2  (E= 0.85)          B;31.3 -2002;2;1;300;10455
102;EFW-PIPE ASTM B337 Gr.2  (E= 0.85)          B;31.3 -2002;2;1;400;8330
102;EFW-PIPE ASTM B337 Gr.2  (E= 0.85)          B;31.3 -2002;2;1;500;6800
102;EFW-PIPE ASTM B337 Gr.2  (E= 0.85)          B;31.3 -2002;2;1;600;6205
103;"SMLS-PIPE ASTM B729 UNS N08020 (OD>5"")";B31.3-2002;2;1;100;23300
103;"SMLS-PIPE ASTM B729 UNS N08020 (OD>5"")";B31.3-2002;2;1;200;20000
103;"SMLS-PIPE ASTM B729 UNS N08020 (OD>5"")";B31.3-2002;2;1;300;19800
103;"SMLS-PIPE ASTM B729 UNS N08020 (OD>5"")";B31.3-2002;2;1;400;19400
103;"SMLS-PIPE ASTM B729 UNS N08020 (OD>5"")";B31.3-2002;2;1;500;19300
103;"SMLS-PIPE ASTM B729 UNS N08020 (OD>5"")";B31.3-2002;2;1;600;19300
103;"SMLS-PIPE ASTM B729 UNS N08020 (OD>5"")";B31.3-2002;2;1;650;19200
103;"SMLS-PIPE ASTM B729 UNS N08020 (OD>5"")";B31.3-2002;2;1;700;19200
103;"SMLS-PIPE ASTM B729 UNS N08020 (OD>5"")";B31.3-2002;2;1;750;19200
103;"SMLS-PIPE ASTM B729 UNS N08020 (OD>5"")";B31.3-2002;2;1;800;19100
104;WELDED PIPE-ASTM B464 UNS N08020 (E=0.80);B31.3-2002;2;1;100;18640
104;WELDED PIPE-ASTM B464 UNS N08020 (E=0.80);B31.3-2002;2;1;200;16000
104;WELDED PIPE-ASTM B464 UNS N08020 (E=0.80);B31.3-2002;2;1;300;15840
104;WELDED PIPE-ASTM B464 UNS N08020 (E=0.80);B31.3-2002;2;1;400;15520
104;WELDED PIPE-ASTM B464 UNS N08020 (E=0.80);B31.3-2002;2;1;500;15440
104;WELDED PIPE-ASTM B464 UNS N08020 (E=0.80);B31.3-2002;2;1;600;15440
104;WELDED PIPE-ASTM B464 UNS N08020 (E=0.80);B31.3-2002;2;1;650;15360
104;WELDED PIPE-ASTM B464 UNS N08020 (E=0.80);B31.3-2002;2;1;700;15360
104;WELDED PIPE-ASTM B464 UNS N08020 (E=0.80);B31.3-2002;2;1;750;15360
104;WELDED PIPE-ASTM B464 UNS N08020 (E=0.80);B31.3-2002;2;1;800;15280
105;SMLS-PIPE ASTM B622 UNS N10276;B31.3-2002;2;4;100;27300
105;SMLS-PIPE ASTM B622 UNS N10276;B31.3-2002;2;4;200;27300
105;SMLS-PIPE ASTM B622 UNS N10276;B31.3-2002;2;4;300;27300
105;SMLS-PIPE ASTM B622 UNS N10276;B31.3-2002;2;4;400;27300
105;SMLS-PIPE ASTM B622 UNS N10276;B31.3-2002;2;4;500;26900
105;SMLS-PIPE ASTM B622 UNS N10276;B31.3-2002;2;4;600;25400
105;SMLS-PIPE ASTM B622 UNS N10276;B31.3-2002;2;4;650;24700
105;SMLS-PIPE ASTM B622 UNS N10276;B31.3-2002;2;4;700;24000
105;SMLS-PIPE ASTM B622 UNS N10276;B31.3-2002;2;4;750;23500
105;SMLS-PIPE ASTM B622 UNS N10276;B31.3-2002;2;4;800;23000
105;SMLS-PIPE ASTM B622 UNS N10276;B31.3-2002;2;4;850;22600
105;SMLS-PIPE ASTM B622 UNS N10276;B31.3-2002;2;4;900;22300
105;SMLS-PIPE ASTM B622 UNS N10276;B31.3-2002;2;4;950;22100
105;SMLS-PIPE ASTM B622 UNS N10276;B31.3-2002;2;4;1000;21800
105;SMLS-PIPE ASTM B622 UNS N10276;B31.3-2002;2;4;1050;18500
105;SMLS-PIPE ASTM B622 UNS N10276;B31.3-2002;2;4;1100;15000
105;SMLS-PIPE ASTM B622 UNS N10276;B31.3-2002;2;4;1150;12200
105;SMLS-PIPE ASTM B622 UNS N10276;B31.3-2002;2;4;1200;9800
105;SMLS-PIPE ASTM B622 UNS N10276;B31.3-2002;2;4;1250;7800
106;EFW-PIPE ASTM B619 UNS N10276  (E=0.85);B31.3-2002;2;1;100;23205
106;EFW-PIPE ASTM B619 UNS N10276  (E=0.85);B31.3-2002;2;1;200;23205
106;EFW-PIPE ASTM B619 UNS N10276  (E=0.85);B31.3-2002;2;1;300;23205
106;EFW-PIPE ASTM B619 UNS N10276  (E=0.85);B31.3-2002;2;1;400;23205
106;EFW-PIPE ASTM B619 UNS N10276  (E=0.85);B31.3-2002;2;1;500;22865
106;EFW-PIPE ASTM B619 UNS N10276  (E=0.85);B31.3-2002;2;1;600;21590
106;EFW-PIPE ASTM B619 UNS N10276  (E=0.85);B31.3-2002;2;1;650;20995
106;EFW-PIPE ASTM B619 UNS N10276  (E=0.85);B31.3-2002;2;1;700;20400
106;EFW-PIPE ASTM B619 UNS N10276  (E=0.85);B31.3-2002;2;1;750;19975
106;EFW-PIPE ASTM B619 UNS N10276  (E=0.85);B31.3-2002;2;1;800;19550
106;EFW-PIPE ASTM B619 UNS N10276  (E=0.85);B31.3-2002;2;1;850;19210
106;EFW-PIPE ASTM B619 UNS N10276  (E=0.85);B31.3-2002;2;1;900;18955
106;EFW-PIPE ASTM B619 UNS N10276  (E=0.85);B31.3-2002;2;1;950;18785
106;EFW-PIPE ASTM B619 UNS N10276  (E=0.85);B31.3-2002;2;1;1000;18530
106;EFW-PIPE ASTM B619 UNS N10276  (E=0.85);B31.3-2002;2;1;1050;15725
106;EFW-PIPE ASTM B619 UNS N10276  (E=0.85);B31.3-2002;2;1;1100;12750
106;EFW-PIPE ASTM B619 UNS N10276  (E=0.85);B31.3-2002;2;1;1150;10370
106;EFW-PIPE ASTM B619 UNS N10276  (E=0.85);B31.3-2002;2;1;1200;8330
106;EFW-PIPE ASTM B619 UNS N10276  (E=0.85);B31.3-2002;2;1;1250;6630
107;SMLS-PIPE ASTM A790 UNS S31803;B31.3-2002;2;1;100;30000
107;SMLS-PIPE ASTM A790 UNS S31803;B31.3-2002;2;1;200;30000
107;SMLS-PIPE ASTM A790 UNS S31803;B31.3-2002;2;1;300;28900
107;SMLS-PIPE ASTM A790 UNS S31803;B31.3-2002;2;1;400;27900
107;SMLS-PIPE ASTM A790 UNS S31803;B31.3-2002;2;1;500;27200
107;SMLS-PIPE ASTM A790 UNS S31803;B31.3-2002;2;1;600;26900
108;EFW-ASTM A790 UNS S31803  (E=0.85);B31.3-2002;2;1;100;25500
108;EFW-ASTM A790 UNS S31803  (E=0.85);B31.3-2002;2;1;200;25500
108;EFW-ASTM A790 UNS S31803  (E=0.85);B31.3-2002;2;1;300;24565
108;EFW-ASTM A790 UNS S31803  (E=0.85);B31.3-2002;2;1;400;23715
108;EFW-ASTM A790 UNS S31803  (E=0.85);B31.3-2002;2;1;500;23120
108;EFW-ASTM A790 UNS S31803  (E=0.85);B31.3-2002;2;1;600;22865
109;SMLS-PIPE SA-335 GR.P22 ASME SECT.II PART D -;1998;1;1;100;15000
109;SMLS-PIPE SA-335 GR.P22 ASME SECT.II PART D -;1998;1;1;200;15000
109;SMLS-PIPE SA-335 GR.P22 ASME SECT.II PART D -;1998;1;1;300;15000
109;SMLS-PIPE SA-335 GR.P22 ASME SECT.II PART D -;1998;1;1;400;15000
109;SMLS-PIPE SA-335 GR.P22 ASME SECT.II PART D -;1998;1;1;500;15000
109;SMLS-PIPE SA-335 GR.P22 ASME SECT.II PART D -;1998;1;1;600;15000
109;SMLS-PIPE SA-335 GR.P22 ASME SECT.II PART D -;1998;1;1;650;15000
109;SMLS-PIPE SA-335 GR.P22 ASME SECT.II PART D -;1998;1;1;700;15000
109;SMLS-PIPE SA-335 GR.P22 ASME SECT.II PART D -;1998;1;1;750;15000
109;SMLS-PIPE SA-335 GR.P22 ASME SECT.II PART D -;1998;1;1;800;15000
109;SMLS-PIPE SA-335 GR.P22 ASME SECT.II PART D -;1998;1;1;850;14400
109;SMLS-PIPE SA-335 GR.P22 ASME SECT.II PART D -;1998;1;1;900;13600
109;SMLS-PIPE SA-335 GR.P22 ASME SECT.II PART D -;1998;1;1;950;10800
109;SMLS-PIPE SA-335 GR.P22 ASME SECT.II PART D -;1998;1;1;1000;8000
109;SMLS-PIPE SA-335 GR.P22 ASME SECT.II PART D -;1998;1;1;1050;5700
109;SMLS-PIPE SA-335 GR.P22 ASME SECT.II PART D -;1998;1;1;1100;3800
109;SMLS-PIPE SA-335 GR.P22 ASME SECT.II PART D -;1998;1;1;1150;2400
109;SMLS-PIPE SA-335 GR.P22 ASME SECT.II PART D -;1998;1;1;1200;1400
110;"SMLS-ASTM A312 TP321 (THK.>3/8"")";B31.3-2002;2;1;100;16700
110;"SMLS-ASTM A312 TP321 (THK.>3/8"")";B31.3-2002;2;1;200;16700
110;"SMLS-ASTM A312 TP321 (THK.>3/8"")";B31.3-2002;2;1;300;16700
110;"SMLS-ASTM A312 TP321 (THK.>3/8"")";B31.3-2002;2;1;400;16700
110;"SMLS-ASTM A312 TP321 (THK.>3/8"")";B31.3-2002;2;1;500;16100
110;"SMLS-ASTM A312 TP321 (THK.>3/8"")";B31.3-2002;2;1;600;15200
110;"SMLS-ASTM A312 TP321 (THK.>3/8"")";B31.3-2002;2;1;650;14900
110;"SMLS-ASTM A312 TP321 (THK.>3/8"")";B31.3-2002;2;1;700;14600
